calisan_id,yas,departman,pozisyon,kidem_yili,aylik_maas,performans_puani,devamsizlik_gun,fazla_mesai,son_terfi_yili,egitim_saat,is_tatmini,calisma_modeli,sehir,ayrildi
1169,26,Yazilim,Uzman,6,46200,69,4,Hayir,5,29,5,Hibrit,Istanbul,1
1170,22,Operasyon,Uzman,2,39100,90,22,Evet,2,39,5,Hibrit,Ankara,1
1171,48,Satis,Uzman,7,44300,67,21,Evet,0,12,3,Hibrit,Izmir,1
1172,26,Yazilim,Junior,15,45200,70,7,Hayir,0,17,5,Ofis,Istanbul,0
1173,30,Yazilim,Uzman,8,46700,81,8,Hayir,3,13,5,Ofis,Ankara,0
1174,38,Satis,Kidemli,1,52000,66,10,Hayir,1,32,4,Hibrit,Istanbul,0
1175,24,Satis,Junior,10,39400,90,0,Hayir,4,26,1,Hibrit,Istanbul,1
1176,23,Satis,Yonetici,16,94000,75,1,Hayir,0,44,4,Ofis,Ankara,0
1177,37,Operasyon,Uzman,3,35600,67,0,Hayir,3,46,5,Hibrit,Ankara,0
1178,58,Yazilim,Uzman,3,43000,79,9,Hayir,2,24,5,Ofis,Izmir,0
1179,33,Operasyon,Uzman,14,55200,70,24,Hayir,4,40,1,Ofis,Istanbul,0
1180,44,Pazarlama,Kidemli,8,58700,71,6,Evet,1,16,5,Hibrit,Istanbul,1
1181,48,Yazilim,Junior,15,50700,63,6,Hayir,5,25,5,Ofis,Istanbul,0
1182,57,Pazarlama,Kidemli,8,60200,63,16,Hayir,6,37,5,Uzaktan,Istanbul,0
1183,36,Yazilim,Uzman,10,49000,85,15,Evet,7,48,5,Ofis,Istanbul,1
1184,29,Operasyon,Uzman,3,34900,48,2,Evet,1,1,5,Ofis,Izmir,0
1185,34,Yazilim,Uzman,3,42800,79,13,Evet,0,3,5,Hibrit,Ankara,0
1186,48,Operasyon,Uzman,11,51400,61,6,Hayir,7,16,2,Uzaktan,Izmir,0
1187,43,Satis,Junior,0,25400,91,15,Hayir,0,22,3,Hibrit,Ankara,1
1188,57,IK,Kidemli,18,75700,78,6,Hayir,1,23,4,Uzaktan,Izmir,0
1189,31,IK,Junior,17,50000,41,20,Hayir,3,28,1,Ofis,Antalya,1
1190,51,Yazilim,Junior,12,47200,56,23,Hayir,0,4,2,Ofis,Ankara,1
1191,32,Satis,Kidemli,2,52500,78,2,Hayir,2,56,3,Hibrit,Istanbul,0
1192,36,Operasyon,Junior,10,41000,75,3,Hayir,2,8,2,Uzaktan,Ankara,1
1193,34,Operasyon,Junior,12,43200,80,3,Hayir,0,34,3,Ofis,Ankara,0
1194,53,Yazilim,Uzman,2,42100,70,15,Hayir,1,55,3,Ofis,Ankara,0
1195,43,Yazilim,Kidemli,16,68800,52,1,Evet,7,38,5,Ofis,Istanbul,0
1196,38,Satis,Junior,2,26500,99,4,Hayir,2,5,4,Hibrit,Istanbul,0
1197,34,Yazilim,Uzman,10,54200,69,8,Hayir,1,2,4,Hibrit,Istanbul,0
1198,51,Yazilim,Junior,3,31100,67,7,Hayir,2,15,4,Hibrit,Istanbul,0
1199,56,Operasyon,Kidemli,15,67600,79,22,Evet,1,28,4,Ofis,Ankara,0
1200,25,Satis,Kidemli,15,72300,84,17,Evet,2,23,5,Hibrit,Istanbul,1
1201,46,Operasyon,Kidemli,13,62400,65,0,Hayir,2,24,4,Hibrit,Istanbul,0
1202,48,Yazilim,Uzman,10,43900,80,2,Hayir,2,19,2,Uzaktan,Istanbul,0
1203,49,Satis,Kidemli,7,58100,77,9,Hayir,1,10,2,Hibrit,Istanbul,0
1204,50,Pazarlama,Uzman,12,51100,88,19,Hayir,5,31,2,Ofis,Bursa,1
1205,36,Yazilim,Kidemli,13,64900,83,24,Evet,7,29,5,Uzaktan,Istanbul,1
1206,51,Pazarlama,Kidemli,8,61700,66,3,Evet,3,16,4,Uzaktan,Istanbul,0
1207,52,Yazilim,Uzman,5,44400,88,12,Evet,1,25,5,Hibrit,Bursa,1
1208,47,Satis,Uzman,5,39800,81,18,Evet,2,2,1,Ofis,Istanbul,0
1209,44,Satis,Uzman,3,37100,67,7,Evet,3,16,4,Ofis,Ankara,1
1210,25,Pazarlama,Uzman,4,42000,79,1,Hayir,3,57,1,Uzaktan,Istanbul,1
1211,27,Finans,Yonetici,1,60700,81,12,Hayir,1,3,2,Ofis,Antalya,1
1212,50,Satis,Junior,16,54900,77,8,Hayir,2,43,5,Hibrit,Istanbul,0
1213,40,Satis,Junior,17,55200,63,20,Hayir,6,34,5,Ofis,Ankara,1
1214,57,Yazilim,Uzman,19,61400,100,15,Hayir,5,49,2,Uzaktan,Istanbul,1
1215,35,Yazilim,Junior,3,31800,70,21,Hayir,3,16,2,Ofis,Istanbul,0
1216,59,Yazilim,Uzman,10,46500,98,1,Hayir,6,23,3,Ofis,Izmir,0
1217,45,Finans,Uzman,8,50500,80,17,Evet,3,36,4,Uzaktan,Bursa,0
1218,57,Pazarlama,Uzman,6,47700,88,7,Evet,2,5,3,Uzaktan,Izmir,0
1219,44,Satis,Uzman,6,39600,71,3,Hayir,1,39,5,Hibrit,Izmir,0
1220,46,Satis,Kidemli,9,66600,72,22,Hayir,7,19,1,Uzaktan,Ankara,1
1221,45,Finans,Kidemli,15,71200,71,18,Hayir,3,26,5,Hibrit,Ankara,0
1222,34,Finans,Junior,0,26200,57,12,Hayir,0,33,2,Ofis,Istanbul,0
1223,51,Finans,Uzman,12,51900,85,18,Hayir,3,18,5,Ofis,Istanbul,0
1224,52,Yazilim,Uzman,9,48700,75,14,Hayir,7,38,2,Ofis,Istanbul,1
1225,54,Finans,Uzman,18,65200,80,5,Evet,7,29,2,Uzaktan,Ankara,1
1226,43,Satis,Junior,14,45600,56,20,Hayir,6,56,2,Ofis,Istanbul,1
1227,22,Operasyon,Uzman,0,37900,73,3,Hayir,0,55,2,Ofis,Ankara,1
1228,49,Yazilim,Junior,1,28200,81,2,Hayir,1,2,5,Ofis,Antalya,0
1229,38,Satis,Uzman,13,53900,93,7,Hayir,2,32,1,Ofis,Istanbul,1
1230,22,Pazarlama,Kidemli,6,52300,72,2,Evet,6,32,4,Hibrit,Istanbul,0
1231,30,Pazarlama,Junior,11,37000,53,12,Hayir,5,50,1,Ofis,Istanbul,1
1232,53,Yazilim,Yonetici,10,80600,59,19,Hayir,5,0,3,Ofis,Ankara,0
1233,22,Finans,Kidemli,0,43600,64,9,Evet,0,36,3,Hibrit,Ankara,1
1234,53,Pazarlama,Junior,17,50500,82,12,Evet,3,55,5,Ofis,Istanbul,0
1235,38,Pazarlama,Uzman,16,54500,82,20,Evet,5,24,4,Ofis,Izmir,1
1236,29,Operasyon,Uzman,4,45100,57,5,Hayir,4,37,1,Ofis,Istanbul,0
1237,32,Satis,Kidemli,19,78000,55,20,Evet,3,42,4,Ofis,Istanbul,0
1238,40,Satis,Junior,11,44000,70,5,Evet,7,3,3,Hibrit,Istanbul,0
1239,33,Pazarlama,Junior,15,44900,62,5,Hayir,0,24,1,Uzaktan,Istanbul,1
1240,58,Satis,Kidemli,0,49400,71,6,Hayir,0,52,5,Ofis,Istanbul,0
1241,36,Pazarlama,Junior,12,41700,71,2,Hayir,2,22,2,Ofis,Istanbul,0
1242,28,Pazarlama,Kidemli,15,67400,62,10,Evet,1,25,2,Hibrit,Bursa,0
1243,23,Yazilim,Yonetici,18,86100,74,16,Hayir,6,11,5,Hibrit,Ankara,0
1244,25,Satis,Junior,1,24800,89,18,Hayir,1,2,4,Ofis,Bursa,0
1245,47,Satis,Kidemli,16,70000,83,4,Hayir,1,34,3,Ofis,Izmir,0
1246,22,Finans,Uzman,13,48600,72,18,Hayir,7,28,1,Ofis,Ankara,1
1247,35,Satis,Kidemli,6,58300,95,7,Hayir,1,31,4,Hibrit,Ankara,0
1248,54,Pazarlama,Kidemli,17,68100,79,3,Evet,2,35,4,Uzaktan,Istanbul,1
1249,50,Pazarlama,Junior,1,24600,83,24,Hayir,1,39,3,Uzaktan,Istanbul,1
1250,58,Yazilim,Yonetici,8,79800,78,11,Evet,2,41,4,Ofis,Istanbul,1
1251,46,Yazilim,Uzman,6,45700,65,3,Evet,6,17,5,Hibrit,Istanbul,0
1252,54,Satis,Kidemli,15,71600,70,5,Evet,3,33,3,Ofis,Istanbul,0
1253,33,Yazilim,Kidemli,6,48800,53,6,Hayir,2,7,2,Hibrit,Ankara,0
1254,57,Satis,Junior,14,46600,78,21,Evet,5,48,1,Ofis,Bursa,0
1255,38,Operasyon,Uzman,16,56000,77,0,Evet,3,48,3,Hibrit,Istanbul,0
1256,29,Yazilim,Uzman,18,62300,85,11,Hayir,3,32,4,Ofis,Istanbul,0
1257,42,Finans,Uzman,16,63400,98,9,Hayir,2,2,5,Ofis,Antalya,0
1258,36,Finans,Uzman,19,62300,65,12,Hayir,1,56,3,Ofis,Izmir,0
1259,29,Yazilim,Uzman,2,27800,75,22,Hayir,2,2,2,Ofis,Ankara,0
1260,34,IK,Junior,6,30200,95,11,Hayir,5,0,2,Uzaktan,Istanbul,0
1261,59,Pazarlama,Yonetici,10,81400,63,6,Evet,3,33,1,Ofis,Ankara,0
1262,40,Pazarlama,Kidemli,9,59100,100,12,Hayir,4,36,4,Ofis,Ankara,0
1263,58,Satis,Uzman,1,34800,58,16,Hayir,1,50,5,Hibrit,Ankara,0
1264,25,Yazilim,Kidemli,6,58600,69,9,Evet,6,59,4,Hibrit,Istanbul,0
1265,46,Pazarlama,Uzman,1,37500,66,1,Hayir,1,25,4,Hibrit,Istanbul,0
1266,40,Finans,Uzman,13,53600,97,12,Hayir,7,11,3,Hibrit,Ankara,0
1267,56,Satis,Uzman,13,54200,70,15,Hayir,3,10,2,Uzaktan,Istanbul,1
1268,37,Pazarlama,Uzman,4,37400,59,5,Hayir,3,49,5,Hibrit,Istanbul,1
1269,23,Pazarlama,Uzman,3,38900,78,4,Hayir,3,41,1,Ofis,Istanbul,0
1270,28,Operasyon,Kidemli,7,55000,87,12,Evet,7,18,2,Hibrit,Istanbul,1
1271,49,Finans,Uzman,10,39700,66,15,Hayir,1,11,3,Ofis,Istanbul,0
1272,23,Finans,Junior,12,44800,83,24,Hayir,2,7,5,Hibrit,Istanbul,0
1273,30,Satis,Kidemli,14,70300,77,4,Evet,2,36,4,Uzaktan,Ankara,0
1274,40,Pazarlama,Junior,7,32200,71,3,Hayir,6,46,3,Ofis,Istanbul,0
1275,40,Satis,Uzman,12,53200,89,18,Evet,0,29,4,Hibrit,Ankara,0
1276,25,Pazarlama,Uzman,7,48300,79,16,Hayir,6,29,4,Hibrit,Bursa,0
1277,39,Satis,Uzman,5,37200,61,7,Hayir,3,12,1,Ofis,Bursa,0
1278,54,Satis,Uzman,7,49200,81,20,Hayir,1,40,3,Uzaktan,Bursa,0
1279,46,Yazilim,Junior,17,51200,71,8,Hayir,1,23,4,Ofis,Istanbul,0
1280,46,Yazilim,Uzman,19,68800,56,3,Hayir,2,0,1,Ofis,Bursa,0
1281,23,Finans,Junior,8,41900,68,18,Hayir,0,10,5,Ofis,Antalya,0
1282,55,Finans,Junior,8,33900,63,24,Evet,7,43,2,Hibrit,Istanbul,1
1283,37,Yazilim,Junior,0,26800,67,23,Hayir,0,55,2,Ofis,Istanbul,0
1284,48,Finans,Kidemli,1,47000,66,12,Hayir,1,56,5,Ofis,Ankara,0
1285,30,Operasyon,Uzman,11,49600,89,7,Evet,7,26,2,Ofis,Ankara,1
1286,35,Yazilim,Junior,0,26400,79,20,Evet,0,29,3,Hibrit,Izmir,0
1287,33,Pazarlama,Junior,2,30000,82,7,Hayir,0,39,1,Ofis,Ankara,1
1288,44,Yazilim,Kidemli,16,73600,87,10,Evet,4,23,4,Hibrit,Ankara,0
1289,50,Yazilim,Uzman,6,45200,59,5,Hayir,6,12,4,Hibrit,Istanbul,0
1290,52,Finans,Junior,11,44700,86,4,Hayir,4,2,5,Uzaktan,Istanbul,0
1291,29,Operasyon,Kidemli,3,58000,75,10,Hayir,0,49,2,Hibrit,Istanbul,1
1292,33,Satis,Junior,15,44400,60,21,Evet,6,14,2,Uzaktan,Istanbul,1
1293,41,Finans,Junior,6,34500,77,20,Hayir,5,42,5,Hibrit,Istanbul,0
1294,37,Operasyon,Uzman,2,36700,79,8,Hayir,1,56,4,Ofis,Bursa,0
1295,40,IK,Junior,9,36700,92,23,Hayir,4,12,2,Hibrit,Istanbul,1
1296,30,Yazilim,Uzman,5,42400,77,2,Evet,0,45,1,Ofis,Istanbul,0
1297,22,Yazilim,Junior,15,48100,72,5,Hayir,6,22,1,Hibrit,Antalya,0
1298,55,Yazilim,Yonetici,0,60900,89,12,Evet,0,7,5,Hibrit,Izmir,0
1299,51,Operasyon,Uzman,8,42600,62,14,Hayir,3,48,1,Ofis,Istanbul,1
1300,56,Pazarlama,Uzman,6,43700,77,15,Hayir,1,26,1,Ofis,Izmir,0
1301,35,Pazarlama,Uzman,17,63000,91,14,Hayir,5,16,3,Ofis,Istanbul,1
1302,52,Yazilim,Junior,3,27100,77,9,Evet,2,35,1,Hibrit,Istanbul,0
1303,38,Yazilim,Yonetici,2,70400,84,23,Hayir,2,50,1,Ofis,Istanbul,1
1304,57,Satis,Junior,3,23700,77,9,Hayir,1,34,5,Hibrit,Istanbul,0
1305,31,Pazarlama,Uzman,9,50900,74,11,Hayir,7,39,4,Ofis,Istanbul,0
1306,34,Operasyon,Uzman,13,53700,75,6,Evet,4,45,3,Ofis,Bursa,1
1307,51,Finans,Uzman,13,54000,79,18,Evet,3,37,1,Hibrit,Istanbul,1
1308,43,Operasyon,Junior,17,50200,59,10,Hayir,5,32,4,Uzaktan,Izmir,0
1309,47,Operasyon,Uzman,14,62600,78,16,Hayir,6,44,5,Ofis,Bursa,0
1310,49,Satis,Uzman,19,64100,57,8,Hayir,6,27,3,Uzaktan,Istanbul,0
1311,53,Yazilim,Uzman,3,36500,85,12,Evet,3,57,5,Hibrit,Istanbul,0
1312,55,Pazarlama,Kidemli,0,41100,77,2,Evet,0,49,1,Ofis,Antalya,1
1313,41,Finans,Kidemli,16,71200,71,4,Hayir,0,10,1,Hibrit,Istanbul,0
1314,26,Operasyon,Uzman,3,41600,95,0,Hayir,2,0,2,Hibrit,Ankara,0
1315,50,Satis,Uzman,6,42700,83,1,Hayir,5,40,3,Ofis,Istanbul,0
1316,37,Pazarlama,Uzman,5,41900,57,13,Hayir,5,52,1,Hibrit,Ankara,1
1317,44,Pazarlama,Uzman,5,41200,82,19,Evet,0,1,5,Ofis,Bursa,1
1318,30,Satis,Kidemli,7,59800,72,2,Hayir,2,28,2,Uzaktan,Antalya,0
1319,42,Pazarlama,Kidemli,1,50600,55,24,Evet,1,6,2,Uzaktan,Istanbul,1
1320,54,Pazarlama,Junior,15,47300,74,10,Hayir,7,34,5,Uzaktan,Ankara,0
1321,24,Satis,Kidemli,16,75500,79,8,Hayir,5,46,1,Hibrit,Istanbul,0
1322,58,Operasyon,Uzman,16,57100,74,20,Hayir,0,38,4,Uzaktan,Istanbul,0
1323,55,Pazarlama,Uzman,18,64400,95,10,Hayir,3,18,5,Hibrit,Izmir,0
1324,55,Finans,Uzman,9,52200,82,24,Hayir,4,7,5,Hibrit,Istanbul,0
1325,39,Pazarlama,Uzman,5,42900,56,10,Hayir,2,43,2,Hibrit,Istanbul,0
1326,44,Yazilim,Junior,11,39600,60,12,Evet,2,9,5,Hibrit,Bursa,0
1327,50,IK,Junior,5,33200,76,22,Hayir,4,2,1,Ofis,Bursa,0
1328,55,Pazarlama,Junior,1,27600,71,12,Evet,1,57,4,Ofis,Bursa,0
1329,59,Satis,Yonetici,19,90600,64,20,Hayir,0,56,2,Hibrit,Ankara,0
1330,43,Pazarlama,Kidemli,17,76400,64,17,Hayir,6,10,2,Ofis,Istanbul,0
1331,24,Yazilim,Junior,13,50900,78,19,Evet,5,57,4,Uzaktan,Ankara,0
1332,48,Finans,Junior,10,33800,79,17,Hayir,3,32,3,Hibrit,Bursa,1
1333,48,Finans,Junior,2,32600,67,16,Hayir,2,56,2,Uzaktan,Istanbul,0
1334,36,Pazarlama,Uzman,16,58000,76,24,Hayir,6,15,5,Hibrit,Bursa,0
1335,59,Yazilim,Yonetici,10,74500,60,12,Hayir,6,11,1,Ofis,Ankara,0
1336,40,Satis,Uzman,12,55100,86,19,Evet,3,36,5,Hibrit,Istanbul,0
1337,29,Operasyon,Junior,4,27900,61,16,Hayir,3,2,4,Hibrit,Istanbul,0
1338,28,Yazilim,Kidemli,10,64600,84,23,Hayir,7,17,4,Ofis,Istanbul,0
1339,38,Operasyon,Junior,4,30400,100,19,Hayir,2,44,2,Ofis,Istanbul,1
1340,35,Yazilim,Uzman,2,39600,82,24,Hayir,2,20,5,Hibrit,Istanbul,1
1341,51,Yazilim,Uzman,3,38100,76,4,Hayir,3,9,2,Ofis,Izmir,0
1342,47,Yazilim,Uzman,15,60200,90,2,Hayir,5,50,3,Ofis,Ankara,0
1343,57,Satis,Yonetici,0,55100,78,23,Hayir,0,57,2,Ofis,Istanbul,1
1344,47,Yazilim,Yonetici,13,86700,92,16,Hayir,0,2,4,Ofis,Antalya,1
1345,54,Finans,Junior,11,37700,70,23,Hayir,7,46,3,Hibrit,Izmir,0
1346,46,IK,Junior,18,46700,69,18,Hayir,5,16,5,Hibrit,Antalya,0
1347,50,Satis,Junior,8,36000,63,12,Evet,2,39,1,Ofis,Istanbul,1
1348,33,Operasyon,Uzman,3,42800,74,15,Evet,1,5,3,Hibrit,Istanbul,0
1349,24,Pazarlama,Uzman,16,59100,82,2,Hayir,3,45,5,Ofis,Ankara,0
1350,23,Yazilim,Yonetici,14,85600,92,9,Hayir,2,0,2,Uzaktan,Istanbul,0
1351,47,Pazarlama,Uzman,19,60300,72,2,Hayir,7,23,2,Ofis,Izmir,0
1352,37,Yazilim,Junior,14,45900,71,7,Hayir,6,38,4,Hibrit,Istanbul,1
1353,26,Yazilim,Uzman,18,61900,90,22,Evet,4,39,3,Hibrit,Ankara,0
1354,55,Yazilim,Kidemli,16,68600,70,6,Evet,6,20,5,Ofis,Istanbul,0
1355,42,Finans,Uzman,4,38000,67,7,Evet,3,49,3,Uzaktan,Antalya,0
1356,24,Satis,Uzman,0,31200,79,0,Hayir,0,48,2,Hibrit,Ankara,0
1357,56,Yazilim,Kidemli,12,70500,71,19,Evet,5,14,1,Ofis,Ankara,1
1358,27,Pazarlama,Junior,4,34000,68,2,Hayir,3,13,1,Hibrit,Istanbul,1
1359,26,Yazilim,Yonetici,6,77900,59,22,Evet,1,39,1,Hibrit,Istanbul,1
1360,29,Operasyon,Kidemli,6,59500,69,5,Hayir,5,38,2,Hibrit,Istanbul,1
1361,34,Finans,Kidemli,18,81000,79,1,Evet,3,57,3,Ofis,Istanbul,0
1362,53,IK,Uzman,14,58300,72,13,Hayir,0,49,4,Hibrit,Ankara,0
1363,58,Operasyon,Uzman,7,43400,82,13,Hayir,1,4,1,Ofis,Istanbul,0
1364,42,Operasyon,Kidemli,16,75700,87,12,Evet,2,16,3,Uzaktan,Antalya,1
1365,44,Pazarlama,Yonetici,1,70100,82,13,Hayir,1,26,2,Hibrit,Bursa,1
1366,33,Yazilim,Uzman,1,34800,83,19,Hayir,1,42,5,Hibrit,Istanbul,1
1367,56,Satis,Junior,9,42000,78,11,Hayir,6,41,2,Hibrit,Istanbul,1
1368,28,Satis,Uzman,6,45800,69,7,Evet,0,12,2,Hibrit,Istanbul,0
1369,28,Pazarlama,Uzman,6,42100,72,21,Evet,4,29,1,Ofis,Izmir,1
1370,24,Yazilim,Junior,17,46500,89,14,Hayir,2,51,2,Ofis,Istanbul,0
1371,56,Satis,Junior,5,28000,66,6,Evet,4,28,3,Ofis,Istanbul,0
1372,22,Finans,Uzman,4,41200,41,4,Hayir,3,49,4,Uzaktan,Bursa,0
1373,52,Operasyon,Junior,2,28200,96,13,Hayir,2,27,4,Ofis,Istanbul,0
1374,59,Finans,Uzman,6,39700,88,20,Hayir,3,0,1,Uzaktan,Istanbul,0
1375,31,Pazarlama,Junior,5,32600,68,15,Hayir,1,25,4,Uzaktan,Istanbul,0
1376,49,Pazarlama,Yonetici,16,89000,87,1,Hayir,2,53,1,Uzaktan,Bursa,1
1377,23,Pazarlama,Uzman,18,58900,87,17,Hayir,4,4,3,Hibrit,Istanbul,0
1378,51,Pazarlama,Uzman,5,42700,59,12,Hayir,5,44,3,Ofis,Izmir,0
1379,40,Pazarlama,Kidemli,9,58500,57,9,Hayir,0,28,4,Ofis,Bursa,0
1380,49,Satis,Junior,2,32400,69,17,Hayir,1,48,2,Hibrit,Antalya,0
1381,43,Yazilim,Kidemli,15,70200,66,8,Hayir,0,31,5,Ofis,Istanbul,0
1382,54,IK,Uzman,0,36500,71,4,Hayir,0,52,2,Ofis,Ankara,0
1383,31,Finans,Uzman,6,43300,79,20,Evet,5,59,5,Ofis,Istanbul,1
1384,43,Pazarlama,Uzman,19,60300,81,20,Hayir,0,22,1,Uzaktan,Istanbul,1
1385,59,Yazilim,Junior,19,53000,76,6,Hayir,1,32,5,Hibrit,Istanbul,0
1386,34,Yazilim,Yonetici,4,70800,79,16,Hayir,4,8,5,Hibrit,Bursa,0
1387,34,Satis,Junior,7,36900,54,15,Hayir,0,51,4,Hibrit,Istanbul,0
1388,34,Satis,Uzman,8,47000,68,3,Evet,6,4,5,Hibrit,Istanbul,1
1389,43,Operasyon,Yonetici,1,73000,75,0,Evet,1,58,4,Ofis,Istanbul,0
1390,52,Operasyon,Junior,8,36100,60,1,Hayir,2,19,4,Hibrit,Izmir,0
1391,51,IK,Uzman,1,37200,86,3,Hayir,0,5,4,Ofis,Istanbul,0
1392,41,Yazilim,Kidemli,2,50000,69,23,Hayir,2,36,3,Hibrit,Antalya,0
1393,46,Yazilim,Junior,4,33900,58,17,Hayir,1,17,5,Hibrit,Istanbul,0
1394,53,Yazilim,Yonetici,0,61700,57,3,Hayir,0,34,4,Ofis,Istanbul,0
1395,36,Satis,Uzman,1,35400,89,20,Hayir,1,38,1,Ofis,Bursa,0
1396,43,Operasyon,Uzman,6,46700,87,7,Hayir,4,29,5,Ofis,Bursa,0
1397,49,Operasyon,Junior,10,39900,79,2,Hayir,1,20,5,Hibrit,Ankara,0
1398,50,Yazilim,Yonetici,2,70600,73,24,Hayir,2,2,2,Ofis,Istanbul,1
1399,27,Operasyon,Kidemli,2,54800,75,12,Evet,0,6,3,Hibrit,Ankara,0
1400,23,Finans,Kidemli,18,77000,74,9,Evet,6,52,4,Ofis,Istanbul,1
1401,55,Operasyon,Kidemli,7,60800,72,3,Evet,7,2,1,Ofis,Istanbul,1
1402,31,Satis,Yonetici,13,85200,57,4,Hayir,2,57,4,Ofis,Istanbul,0
1403,57,Operasyon,Uzman,2,41100,75,1,Evet,0,44,1,Hibrit,Izmir,1
1404,32,Operasyon,Uzman,15,59800,79,10,Evet,7,41,2,Uzaktan,Ankara,1
1405,44,Yazilim,Kidemli,9,60200,59,0,Hayir,2,39,3,Ofis,Istanbul,0
1406,52,Finans,Junior,19,51600,94,5,Hayir,7,54,1,Ofis,Istanbul,1
1407,25,Finans,Uzman,0,34100,60,0,Hayir,0,20,2,Ofis,Izmir,0
1408,52,Yazilim,Junior,6,32500,70,4,Hayir,3,47,4,Ofis,Ankara,0
1409,27,Pazarlama,Yonetici,5,70300,78,16,Evet,3,49,2,Ofis,Istanbul,1
1410,49,Yazilim,Junior,19,50700,84,7,Hayir,6,30,4,Hibrit,Istanbul,1
1411,36,Operasyon,Uzman,5,42100,58,19,Hayir,5,35,5,Ofis,Ankara,0
1412,29,Yazilim,Junior,1,29000,91,0,Hayir,1,25,3,Hibrit,Ankara,1
1413,31,Yazilim,Uzman,16,57900,72,13,Hayir,6,36,3,Ofis,Istanbul,0
1414,45,Finans,Kidemli,15,66700,81,18,Hayir,6,10,2,Ofis,Ankara,1
1415,26,Pazarlama,Yonetici,15,89200,82,18,Hayir,3,21,4,Uzaktan,Istanbul,0
1416,35,Operasyon,Kidemli,8,60200,69,21,Hayir,5,37,5,Hibrit,Ankara,0
1417,31,IK,Yonetici,2,67200,83,24,Hayir,2,57,2,Ofis,Ankara,0
1418,37,Finans,Junior,2,27900,86,2,Hayir,2,42,5,Hibrit,Istanbul,0
1419,47,Operasyon,Uzman,16,54400,90,14,Hayir,5,12,2,Ofis,Bursa,1
1420,57,Yazilim,Uzman,5,47000,72,24,Hayir,5,54,2,Uzaktan,Istanbul,1
1421,56,Satis,Junior,15,45800,67,19,Hayir,3,12,2,Hibrit,Ankara,0
1422,35,Operasyon,Yonetici,2,69300,85,7,Evet,2,39,5,Ofis,Istanbul,0
1423,32,Satis,Kidemli,2,52900,95,17,Hayir,1,21,1,Uzaktan,Istanbul,0
1424,47,Yazilim,Kidemli,17,69900,62,13,Hayir,5,37,1,Uzaktan,Istanbul,0
1425,39,Finans,Junior,11,40500,83,5,Evet,4,38,2,Hibrit,Izmir,0
1426,29,Yazilim,Uzman,17,55300,84,7,Hayir,2,39,4,Ofis,Bursa,0
1427,26,Yazilim,Junior,8,39900,63,3,Hayir,2,44,3,Hibrit,Ankara,0
1428,51,Operasyon,Uzman,19,63100,75,0,Hayir,2,12,2,Hibrit,Bursa,1
1429,37,Yazilim,Uzman,14,53300,73,10,Hayir,5,25,2,Uzaktan,Istanbul,1
1430,44,Yazilim,Kidemli,2,53000,85,3,Evet,2,46,5,Hibrit,Ankara,0
1431,55,IK,Uzman,9,48300,85,18,Hayir,4,56,1,Ofis,Izmir,1
1432,44,Pazarlama,Junior,2,24600,72,8,Evet,1,5,3,Ofis,Istanbul,0
1433,47,Yazilim,Junior,17,57500,59,23,Hayir,5,54,2,Ofis,Istanbul,1
1434,40,Operasyon,Kidemli,11,58900,67,19,Hayir,5,20,4,Uzaktan,Antalya,1
1435,22,Yazilim,Uzman,14,61800,70,5,Hayir,7,16,2,Hibrit,Izmir,0
1436,56,Satis,Kidemli,12,68100,46,16,Hayir,3,55,4,Ofis,Istanbul,0
1437,52,Yazilim,Junior,18,51200,86,5,Hayir,3,36,1,Ofis,Ankara,1
1438,52,Operasyon,Junior,6,31100,69,15,Hayir,4,39,1,Hibrit,Izmir,1
1439,55,Yazilim,Uzman,4,37000,91,15,Hayir,4,0,2,Ofis,Ankara,1
1440,30,Yazilim,Uzman,16,59200,54,1,Evet,4,38,3,Ofis,Izmir,0
1441,28,IK,Kidemli,16,73700,67,15,Hayir,3,22,5,Uzaktan,Istanbul,0
1442,43,Pazarlama,Junior,12,41700,79,24,Hayir,5,48,2,Ofis,Istanbul,1
1443,52,Finans,Uzman,11,51300,80,18,Hayir,0,57,1,Ofis,Istanbul,0
1444,30,Satis,Junior,1,26400,45,1,Evet,1,48,5,Hibrit,Istanbul,1
1445,22,Pazarlama,Uzman,7,49400,64,24,Hayir,4,6,3,Uzaktan,Istanbul,0
1446,23,Yazilim,Yonetici,17,89400,75,11,Hayir,7,38,5,Ofis,Istanbul,0
1447,51,Yazilim,Uzman,16,55300,74,15,Hayir,5,46,4,Hibrit,Istanbul,1
1448,51,Yazilim,Kidemli,14,66200,62,12,Evet,6,1,2,Ofis,Istanbul,1
1449,58,Satis,Kidemli,15,67400,87,21,Hayir,3,8,3,Ofis,Istanbul,0
1450,40,Satis,Junior,1,23500,83,22,Hayir,1,28,5,Hibrit,Istanbul,0
1451,39,Yazilim,Junior,18,46900,71,21,Hayir,1,48,3,Hibrit,Izmir,0
1452,35,Yazilim,Junior,4,25600,48,6,Hayir,1,51,3,Hibrit,Istanbul,0
1453,31,Satis,Kidemli,19,72800,90,23,Hayir,6,48,3,Ofis,Istanbul,0
1454,48,Pazarlama,Uzman,12,55800,75,23,Hayir,7,54,5,Hibrit,Izmir,0
1455,24,Yazilim,Uzman,12,53000,91,3,Hayir,3,47,4,Hibrit,Antalya,0
